time,logger,level,message,exception
2012-01-09 10:02:17.7799,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:02:23.8342,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:02:28.8735,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:02:34.9248,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:02:39.9661,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:02:45.0114,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:02:50.0507,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:02:50.5827,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RoomTypePricings' was not found,
2012-01-09 10:02:50.5827,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-01-09 10:02:50.5827,Raven.Database.Server.HttpServer,Debug,Request # 127: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-01-09 10:02:50.5827,Raven.Database.Server.HttpServer,Debug,Request # 128: GET     -     0 ms - <default>  - 404 - /docs/Raven/Hilo/RoomTypePricings,
2012-01-09 10:02:50.6817,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/RoomTypePricings and etag 00000000-0000-0000-0000-000000000000,
2012-01-09 10:02:50.7967,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RoomTypePricings', update: False, ",
2012-01-09 10:02:50.7967,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 37 - step 1/2,
2012-01-09 10:02:50.7967,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 38 - step 2/2,
2012-01-09 10:02:50.7967,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 38, currentWorkCounter: 38, will wait for additional work",
2012-01-09 10:02:50.7967,Raven.Database.Server.HttpServer,Debug,Request # 129: PUT     -   117 ms - <default>  - 201 - /docs/Raven/Hilo/RoomTypePricings,
2012-01-09 10:02:50.8027,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 38, currentWorkCounter: 38, will wait for additional work",
2012-01-09 10:02:50.8027,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 38, currentWorkCounter: 38, will wait for additional work",
2012-01-09 10:02:50.8027,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-09 10:02:50.8027,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 0 documents for Raven/DocumentsByEntityName,
2012-01-09 10:02:50.8027,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 39 - step 1/2,
2012-01-09 10:02:50.8027,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 40 - step 2/2,
2012-01-09 10:02:50.8027,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 40, currentWorkCounter: 40, will wait for additional work",
2012-01-09 10:02:50.8027,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 40, currentWorkCounter: 40, will wait for additional work",
2012-01-09 10:02:50.8027,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 40, currentWorkCounter: 40, will wait for additional work",
2012-01-09 10:02:50.8027,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 40, currentWorkCounter: 40, will wait for additional work",
2012-01-09 10:03:05.2466,Raven.Database.Server.HttpServer,Debug,Request # 130: GET     -    59 ms - <default>  - 200 - /docs/?start=0&pageSize=20&noCache=681999279,
2012-01-09 10:03:07.0097,Raven.Database.Server.HttpServer,Debug,Request # 131: GET     -    97 ms - <default>  - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=-449701225,
2012-01-09 10:03:07.2637,Raven.Database.Server.HttpServer,Debug,Request # 132: GET     -    59 ms - <default>  - 200 - /stats?noCache=-1575660701,
2012-01-09 10:03:07.4127,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Reservations,
2012-01-09 10:03:07.5367,Raven.Database.Server.HttpServer,Debug,Request # 133: GET     -   163 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AReservations&start=0&pageSize=0&aggregation=None,
2012-01-09 10:03:07.5437,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:RoomTypes,
2012-01-09 10:03:07.5437,Raven.Database.Server.HttpServer,Debug,Request # 134: GET     -     5 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ARoomTypes&start=0&pageSize=0&aggregation=None,
2012-01-09 10:03:07.5437,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Rooms,
2012-01-09 10:03:07.5437,Raven.Database.Server.HttpServer,Debug,Request # 135: GET     -     4 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ARooms&start=0&pageSize=0&aggregation=None,
2012-01-09 10:03:07.5567,Raven.Database.Server.HttpServer,Debug,Request # 136: POST    -   415 ms - <default>  - 200 - /multi_get/,
2012-01-09 10:03:07.7667,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Reservations,
2012-01-09 10:03:07.7667,Raven.Database.Server.HttpServer,Debug,Request # 137: GET     -    81 ms - <default>  - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=100&noCache=452354077,
2012-01-09 10:03:07.8057,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:03:07.8087,Raven.Database.Server.HttpServer,Debug,Request # 138: GET     -   172 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AReservations&start=0&pageSize=25&aggregation=None&noCache=-938716297,
2012-01-09 10:03:07.8487,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Reservations,
2012-01-09 10:03:07.8487,Raven.Database.Server.HttpServer,Debug,Request # 139: GET     -     5 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AReservations&start=0&pageSize=0&aggregation=None,
2012-01-09 10:03:07.8557,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:RoomTypes,
2012-01-09 10:03:07.8557,Raven.Database.Server.HttpServer,Debug,Request # 140: GET     -     4 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ARoomTypes&start=0&pageSize=0&aggregation=None,
2012-01-09 10:03:07.8557,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Rooms,
2012-01-09 10:03:07.8557,Raven.Database.Server.HttpServer,Debug,Request # 141: GET     -     4 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ARooms&start=0&pageSize=0&aggregation=None,
2012-01-09 10:03:07.8557,Raven.Database.Server.HttpServer,Debug,Request # 142: POST    -    21 ms - <default>  - 200 - /multi_get/,
2012-01-09 10:03:08.2117,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Reservations,
2012-01-09 10:03:08.2137,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:03:13.2640,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Reservations,
2012-01-09 10:03:13.2700,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 10:03:13.3270,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Reservations,
2012-01-09 10:03:13.3270,Raven.Database.Server.HttpServer,Debug,Request # 143: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AReservations&start=0&pageSize=0&aggregation=None,
2012-01-09 10:03:13.3300,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:RoomTypes,
2012-01-09 10:03:13.3300,Raven.Database.Server.HttpServer,Debug,Request # 144: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ARoomTypes&start=0&pageSize=0&aggregation=None,
2012-01-09 10:03:13.3300,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Raven/DocumentsByEntityName for: Tag:Rooms,
2012-01-09 10:03:13.3300,Raven.Database.Server.HttpServer,Debug,Request # 145: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ARooms&start=0&pageSize=0&aggregation=None,
2012-01-09 10:03:13.3300,Raven.Database.Server.HttpServer,Debug,Request # 146: POST    -     8 ms - <default>  - 200 - /multi_get/,
2012-01-09 10:03:14.8981,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-01-09 10:03:14.8981,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RoomTypePricings' was found,
2012-01-09 10:03:14.8981,Raven.Database.Server.HttpServer,Debug,Request # 147: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-01-09 10:03:14.8981,Raven.Database.Server.HttpServer,Debug,Request # 148: GET     -     1 ms - <default>  - 200 - /docs/Raven/Hilo/RoomTypePricings,
2012-01-09 10:03:14.9411,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/RoomTypePricings and etag 00000000-0000-0100-0000-000000000009,
2012-01-09 10:03:14.9411,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RoomTypePricings', update: True, ",
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 41 - step 1/2,
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 42 - step 2/2,
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 42, currentWorkCounter: 42, will wait for additional work",
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 42, currentWorkCounter: 42, will wait for additional work",
2012-01-09 10:03:14.9411,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-09 10:03:14.9411,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 0 documents for Raven/DocumentsByEntityName,
2012-01-09 10:03:14.9411,Raven.Database.Server.HttpServer,Debug,Request # 149: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/RoomTypePricings,
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 42, currentWorkCounter: 42, will wait for additional work",
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 43 - step 1/2,
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 44 - step 2/2,
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 44, currentWorkCounter: 44, will wait for additional work",
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 44, currentWorkCounter: 44, will wait for additional work",
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 44, currentWorkCounter: 44, will wait for additional work",
2012-01-09 10:03:14.9411,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 44, currentWorkCounter: 44, will wait for additional work",
2012-01-09 10:03:15.1891,Raven.Database.DocumentDatabase,Debug,Executing batched commands in a single transaction,
2012-01-09 10:03:15.1891,Raven.Database.DocumentDatabase,Debug,Putting a document with key: RoomTypePricings/33 and etag ,
2012-01-09 10:03:15.1891,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RoomTypePricings/33', update: False, ",
2012-01-09 10:03:15.1891,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 45 - step 1/2,
2012-01-09 10:03:15.1891,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 46 - step 2/2,
2012-01-09 10:03:15.1891,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands,
2012-01-09 10:03:15.1891,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 46, currentWorkCounter: 46, will wait for additional work",
2012-01-09 10:03:15.1891,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 46, currentWorkCounter: 46, will wait for additional work",
2012-01-09 10:03:15.1891,Raven.Database.Server.HttpServer,Debug,Request # 150: POST    -     8 ms - <default>  - 200 - /bulk_docs,
2012-01-09 10:03:15.1891,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 46, currentWorkCounter: 46, will wait for additional work",
2012-01-09 10:03:15.1891,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-09 10:03:15.1891,Raven.Database.Server.HttpServer,Debug,"	PUT RoomTypePricings/33
",
2012-01-09 10:03:15.2011,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:roomtypepricings/33> indexed,omitNorms<Tag:RoomTypePricings> indexed,omitNorms<LastModified:20120109150315190>>",
2012-01-09 10:03:15.2171,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 1 documents for Raven/DocumentsByEntityName,
2012-01-09 10:03:15.2171,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 47 - step 1/2,
2012-01-09 10:03:15.2171,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 48 - step 2/2,
2012-01-09 10:03:15.2171,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 48, currentWorkCounter: 48, will wait for additional work",
2012-01-09 10:03:15.2171,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 48, currentWorkCounter: 48, will wait for additional work",
2012-01-09 10:03:15.2371,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 48, currentWorkCounter: 48, will wait for additional work",
2012-01-09 10:03:15.2371,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 48, currentWorkCounter: 48, will wait for additional work",
2012-01-09 10:03:21.2515,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:03:21.2515,Raven.Database.Server.HttpServer,Debug,Request # 151: GET     -    43 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=-890874394,
2012-01-09 10:03:21.2515,Raven.Database.Server.HttpServer,Debug,Request # 152: GET     -    28 ms - <default>  - 200 - /docs/RoomTypePricings/33?noCache=-458436747,
2012-01-09 10:03:21.3305,Raven.Database.Server.HttpServer,Debug,Request # 153: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=RoomTypePricings/33/&noCache=698749330,
2012-01-09 10:03:21.3455,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:03:26.4118,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:03:28.4949,Raven.Database.Server.HttpServer,Debug,Request # 154: GET     -    66 ms - <default>  - 200 - /stats?noCache=207671409,
2012-01-09 10:03:31.4641,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:03:36.5244,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:03:41.5806,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:03:46.6369,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:03:51.6932,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:03:57.0805,Raven.Database.DocumentDatabase,Debug,Putting a document with key: RoomTypePricings/33 and etag 00000000-0000-0100-0000-00000000000b,
2012-01-09 10:03:57.0805,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RoomTypePricings/33', update: True, ",
2012-01-09 10:03:57.0805,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 49 - step 1/2,
2012-01-09 10:03:57.0805,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 50 - step 2/2,
2012-01-09 10:03:57.0805,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 50, currentWorkCounter: 50, will wait for additional work",
2012-01-09 10:03:57.0805,Raven.Database.Server.HttpServer,Debug,Request # 155: PUT     -     2 ms - <default>  - 201 - /docs/RoomTypePricings/33,
2012-01-09 10:03:57.0875,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 50, currentWorkCounter: 50, will wait for additional work",
2012-01-09 10:03:57.0875,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 50, currentWorkCounter: 50, will wait for additional work",
2012-01-09 10:03:57.0875,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-09 10:03:57.0875,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:roomtypepricings/33> indexed,omitNorms<Tag:RoomTypePricings> indexed,omitNorms<LastModified:20120109150357081>>",
2012-01-09 10:03:57.1055,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 1 documents for Raven/DocumentsByEntityName,
2012-01-09 10:03:57.1055,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 51 - step 1/2,
2012-01-09 10:03:57.1055,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 52 - step 2/2,
2012-01-09 10:03:57.1055,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 52, currentWorkCounter: 52, will wait for additional work",
2012-01-09 10:03:57.1055,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 52, currentWorkCounter: 52, will wait for additional work",
2012-01-09 10:03:57.1285,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 52, currentWorkCounter: 52, will wait for additional work",
2012-01-09 10:03:57.1405,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 52, currentWorkCounter: 52, will wait for additional work",
2012-01-09 10:03:57.1595,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:03:57.1595,Raven.Database.Server.HttpServer,Debug,Request # 156: GET     -     1 ms - <default>  - 200 - /docs/RoomTypePricings/33?noCache=-1986935159,
2012-01-09 10:03:57.2155,Raven.Database.Server.HttpServer,Debug,Request # 157: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=RoomTypePricings/33/&noCache=2006247569,
2012-01-09 10:03:57.7716,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:03.7739,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:08.8492,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:13.9035,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:18.9458,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:24.9941,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:30.0514,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:35.2447,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:35.2457,Raven.Database.Server.HttpServer,Debug,Request # 158: GET     -   123 ms - <default>  - 200 - /docs/RoomTypePricings/33?noCache=2029923495,
2012-01-09 10:04:41.1881,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:46.2293,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:51.2856,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:04:56.3119,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:01.3822,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:06.4385,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:11.4788,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:12.5989,Raven.Database.Server.HttpServer,Debug,Request # 159: GET     -    97 ms - <default>  - 200 - /stats?noCache=1682259674,
2012-01-09 10:05:16.5361,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:21.5944,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:23.7185,Raven.Database.Server.HttpServer,Debug,Request # 160: GET     -   111 ms - <default>  - 200 - /stats?noCache=-1919375232,
2012-01-09 10:05:26.6327,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:31.6889,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:36.7642,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:42.7806,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:47.8369,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:52.8742,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:05:57.9644,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:03.9648,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:09.0031,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:14.0424,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:19.1177,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:21.2488,Raven.Database.Server.HttpServer,Debug,Request # 161: GET     -   116 ms - <default>  - 200 - /stats?noCache=1585419050,
2012-01-09 10:06:24.2019,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:29.2492,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:34.3055,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:39.3468,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:44.3991,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:49.4404,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:54.5557,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:06:54.5557,Raven.Database.Server.HttpServer,Debug,Request # 162: GET     -    77 ms - <default>  - 200 - /docs/RoomTypePricings/33?noCache=822481471,
2012-01-09 10:06:54.5557,Raven.Database.Server.HttpServer,Debug,Request # 163: GET     -    81 ms - <default>  - 200 - /stats?noCache=-1166700089,
2012-01-09 10:07:00.5600,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:05.6173,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:10.6576,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:15.6979,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:20.7392,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:25.8105,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:30.8658,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:36.9001,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:42.9485,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:47.9877,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:53.0290,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:07:58.1303,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:08:04.1327,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
2012-01-09 10:08:09.2560,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'RoomTypePricings/33' was found,
